"algorithm","time","nobservations","prop_outliers"
"mixtools",0.011420356,5000,0.02
"Rmixmod",0.014684704,5000,0.02
"otrimle",24.784254099,5000,0.02
"EMCluster",0.011012792,5000,0.02
"bgmm",0.027377274,5000,0.02
"flexmix",0.038753017,5000,0.02
"DCEM",0.30853872,5000,0.02
"GMKMcharlie",0.011594502,5000,0.02
"mclust",0.004949267,5000,0.02
"RGMMBench",0.266974426,5000,0.02
"mixtools",0.011331951,5000,0.02
"Rmixmod",0.01482616,5000,0.02
"otrimle",24.676011317,5000,0.02
"EMCluster",0.011452696,5000,0.02
"bgmm",0.028560331,5000,0.02
"flexmix",0.045432606,5000,0.02
"DCEM",0.339547973,5000,0.02
"GMKMcharlie",0.012098456,5000,0.02
"mclust",0.005027964,5000,0.02
"RGMMBench",0.268270936,5000,0.02
"mixtools",0.011360143,5000,0.02
"Rmixmod",0.014793508,5000,0.02
"otrimle",24.540953124,5000,0.02
"EMCluster",0.010851459,5000,0.02
"bgmm",0.027351806,5000,0.02
"flexmix",0.038822455,5000,0.02
"DCEM",0.316212815,5000,0.02
"GMKMcharlie",0.012376407,5000,0.02
"mclust",0.00513207,5000,0.02
"RGMMBench",0.268566821,5000,0.02
"mixtools",0.011442908,5000,0.02
"Rmixmod",0.015051521,5000,0.02
"otrimle",24.816756379,5000,0.02
"EMCluster",0.01118282,5000,0.02
"bgmm",0.027389538,5000,0.02
"flexmix",0.037316253,5000,0.02
"DCEM",0.309416998,5000,0.02
"GMKMcharlie",0.011764501,5000,0.02
"mclust",0.005024958,5000,0.02
"RGMMBench",0.268315109,5000,0.02
"mixtools",0.011700701,5000,0.02
"Rmixmod",0.014962195,5000,0.02
"otrimle",24.898745142,5000,0.02
"EMCluster",0.01121969,5000,0.02
"bgmm",0.027837216,5000,0.02
"flexmix",0.038994669,5000,0.02
"DCEM",0.318836391,5000,0.02
"GMKMcharlie",0.012096584,5000,0.02
"mclust",0.004973753,5000,0.02
"RGMMBench",0.272271375,5000,0.02
"mixtools",0.011952373,5000,0.02
"Rmixmod",0.014616938,5000,0.02
"otrimle",25.011075174,5000,0.02
"EMCluster",0.01133723,5000,0.02
"bgmm",0.028449454,5000,0.02
"flexmix",0.040206891,5000,0.02
"DCEM",0.32194076,5000,0.02
"GMKMcharlie",0.012231937,5000,0.02
"mclust",0.005211407,5000,0.02
"RGMMBench",0.274509008,5000,0.02
"mixtools",0.011583311,5000,0.02
"Rmixmod",0.015347476,5000,0.02
"otrimle",25.29675482,5000,0.02
"EMCluster",0.010935216,5000,0.02
"bgmm",0.027517958,5000,0.02
"flexmix",0.039072264,5000,0.02
"DCEM",0.309843417,5000,0.02
"GMKMcharlie",0.01176957,5000,0.02
"mclust",0.005134173,5000,0.02
"RGMMBench",0.270610821,5000,0.02
"mixtools",0.011836977,5000,0.02
"Rmixmod",0.014986079,5000,0.02
"otrimle",24.873264583,5000,0.02
"EMCluster",0.01126271,5000,0.02
"bgmm",0.027329735,5000,0.02
"flexmix",0.038994207,5000,0.02
"DCEM",0.309197095,5000,0.02
"GMKMcharlie",0.011931032,5000,0.02
"mclust",0.005033795,5000,0.02
"RGMMBench",0.270546231,5000,0.02
"mixtools",0.011867694,5000,0.02
"Rmixmod",0.014946384,5000,0.02
"otrimle",25.077246301,5000,0.02
"EMCluster",0.011164637,5000,0.02
"bgmm",0.027973221,5000,0.02
"flexmix",0.039550251,5000,0.02
"DCEM",0.317341901,5000,0.02
"GMKMcharlie",0.011926995,5000,0.02
"mclust",0.004985585,5000,0.02
"RGMMBench",0.280420528,5000,0.02
"mixtools",0.011974164,5000,0.02
"Rmixmod",0.014888957,5000,0.02
"otrimle",24.977588269,5000,0.02
"EMCluster",0.011382315,5000,0.02
"bgmm",0.02858104,5000,0.02
"flexmix",0.038446611,5000,0.02
"DCEM",0.318234515,5000,0.02
"GMKMcharlie",0.012136739,5000,0.02
"mclust",0.005261582,5000,0.02
"RGMMBench",0.276049366,5000,0.02
"mixtools",0.0123134,5000,0.02
"Rmixmod",0.01627774,5000,0.02
"otrimle",25.377151619,5000,0.02
"EMCluster",0.011474227,5000,0.02
"bgmm",0.028846407,5000,0.02
"flexmix",0.039479306,5000,0.02
"DCEM",0.319206716,5000,0.02
"GMKMcharlie",0.01208928,5000,0.02
"mclust",0.005451408,5000,0.02
"RGMMBench",0.276539464,5000,0.02
"mixtools",0.012155053,5000,0.02
"Rmixmod",0.016179035,5000,0.02
"otrimle",25.238156737,5000,0.02
"EMCluster",0.010989398,5000,0.02
"bgmm",0.028147728,5000,0.02
"flexmix",0.039055031,5000,0.02
"DCEM",0.315407374,5000,0.02
"GMKMcharlie",0.011850262,5000,0.02
"mclust",0.00504165,5000,0.02
"RGMMBench",0.273950061,5000,0.02
"mixtools",0.012141718,5000,0.02
"Rmixmod",0.014545753,5000,0.02
"otrimle",24.768191192,5000,0.02
"EMCluster",0.011297124,5000,0.02
"bgmm",0.027910332,5000,0.02
"flexmix",0.039550972,5000,0.02
"DCEM",0.319995696,5000,0.02
"GMKMcharlie",0.012006144,5000,0.02
"mclust",0.005186442,5000,0.02
"RGMMBench",0.279225809,5000,0.02
"mixtools",0.012154472,5000,0.02
"Rmixmod",0.016550561,5000,0.02
"otrimle",25.405096998,5000,0.02
"EMCluster",0.010918555,5000,0.02
"bgmm",0.028099878,5000,0.02
"flexmix",0.039254625,5000,0.02
"DCEM",0.315952266,5000,0.02
"GMKMcharlie",0.011809715,5000,0.02
"mclust",0.005027814,5000,0.02
"RGMMBench",0.272519599,5000,0.02
"mixtools",0.012148951,5000,0.02
"Rmixmod",0.014689813,5000,0.02
"otrimle",25.013117102,5000,0.02
"EMCluster",0.011249666,5000,0.02
"bgmm",0.027654774,5000,0.02
"flexmix",0.039133329,5000,0.02
"DCEM",0.312618828,5000,0.02
"GMKMcharlie",0.011870059,5000,0.02
"mclust",0.005003338,5000,0.02
"RGMMBench",0.269656603,5000,0.02
"mixtools",0.011937906,5000,0.02
"Rmixmod",0.014618431,5000,0.02
"otrimle",24.893819548,5000,0.02
"EMCluster",0.011120272,5000,0.02
"bgmm",0.027992006,5000,0.02
"flexmix",0.039674213,5000,0.02
"DCEM",0.319032269,5000,0.02
"GMKMcharlie",0.012103095,5000,0.02
"mclust",0.005140135,5000,0.02
"RGMMBench",0.27639287,5000,0.02
"mixtools",0.012074261,5000,0.02
"Rmixmod",0.016060253,5000,0.02
"otrimle",25.444516142,5000,0.02
"EMCluster",0.011388907,5000,0.02
"bgmm",0.028747171,5000,0.02
"flexmix",0.040723719,5000,0.02
"DCEM",0.322021061,5000,0.02
"GMKMcharlie",0.01232472,5000,0.02
"mclust",0.005032603,5000,0.02
"RGMMBench",0.273605335,5000,0.02
"mixtools",0.0122715,5000,0.02
"Rmixmod",0.015529317,5000,0.02
"otrimle",25.075826409,5000,0.02
"EMCluster",0.011216223,5000,0.02
"bgmm",0.02720982,5000,0.02
"flexmix",0.037651813,5000,0.02
"DCEM",0.310562884,5000,0.02
"GMKMcharlie",0.011743301,5000,0.02
"mclust",0.00510527,5000,0.02
"RGMMBench",0.274430081,5000,0.02
"mixtools",0.012152168,5000,0.02
"Rmixmod",0.01518914,5000,0.02
"otrimle",24.946269107,5000,0.02
"EMCluster",0.011181649,5000,0.02
"bgmm",0.028002717,5000,0.02
"flexmix",0.039727953,5000,0.02
"DCEM",0.320182555,5000,0.02
"GMKMcharlie",0.01218066,5000,0.02
"mclust",0.005018346,5000,0.02
"RGMMBench",0.273020568,5000,0.02
"mixtools",0.01219167,5000,0.02
"Rmixmod",0.014649057,5000,0.02
"otrimle",25.053614187,5000,0.02
"EMCluster",0.011246188,5000,0.02
"bgmm",0.028681488,5000,0.02
"flexmix",0.040972096,5000,0.02
"DCEM",0.324578024,5000,0.02
"GMKMcharlie",0.01228726,5000,0.02
"mclust",0.005212891,5000,0.02
"RGMMBench",0.282377757,5000,0.02
"mixtools",0.012327296,5000,0.02
"Rmixmod",0.015947951,5000,0.02
"otrimle",25.36731901,5000,0.02
"EMCluster",0.011053418,5000,0.02
"bgmm",0.027903081,5000,0.02
"flexmix",0.039235831,5000,0.02
"DCEM",0.313439507,5000,0.02
"GMKMcharlie",0.011679271,5000,0.02
"mclust",0.005115268,5000,0.02
"RGMMBench",0.271887024,5000,0.02
"mixtools",0.011900676,5000,0.02
"Rmixmod",0.014668453,5000,0.02
"otrimle",24.751679864,5000,0.02
"EMCluster",0.010951878,5000,0.02
"bgmm",0.027215611,5000,0.02
"flexmix",0.039297096,5000,0.02
"DCEM",0.311202714,5000,0.02
"GMKMcharlie",0.011804656,5000,0.02
"mclust",0.005166465,5000,0.02
"RGMMBench",0.269883951,5000,0.02
"mixtools",0.011850682,5000,0.02
"Rmixmod",0.014583464,5000,0.02
"otrimle",24.697337649,5000,0.02
"EMCluster",0.011303377,5000,0.02
"bgmm",0.028613472,5000,0.02
"flexmix",0.04307161,5000,0.02
"DCEM",0.450220358,5000,0.02
"GMKMcharlie",0.012406063,5000,0.02
"mclust",0.005074712,5000,0.02
"RGMMBench",0.28149843,5000,0.02
"mixtools",0.012498146,5000,0.02
"Rmixmod",0.015872491,5000,0.02
"otrimle",25.211533757,5000,0.02
"EMCluster",0.011336439,5000,0.02
"bgmm",0.028830748,5000,0.02
"flexmix",0.039423423,5000,0.02
"DCEM",0.316144556,5000,0.02
"GMKMcharlie",0.012002838,5000,0.02
"mclust",0.0049615,5000,0.02
"RGMMBench",0.270196205,5000,0.02
"mixtools",0.01145454,5000,0.02
"Rmixmod",0.015055399,5000,0.02
"otrimle",24.953678535,5000,0.02
"EMCluster",0.011343472,5000,0.02
"bgmm",0.026998173,5000,0.02
"flexmix",0.038662246,5000,0.02
"DCEM",0.307920392,5000,0.02
"GMKMcharlie",0.011745335,5000,0.02
"mclust",0.005242677,5000,0.02
"RGMMBench",0.26781981,5000,0.02
"mixtools",0.011414956,5000,0.02
"Rmixmod",0.015011998,5000,0.02
"otrimle",24.875418351,5000,0.02
"EMCluster",0.011232404,5000,0.02
"bgmm",0.028694864,5000,0.02
"flexmix",0.039020918,5000,0.02
"DCEM",0.323427548,5000,0.02
"GMKMcharlie",0.012088166,5000,0.02
"mclust",0.005213582,5000,0.02
"RGMMBench",0.280606857,5000,0.02
"mixtools",0.012519936,5000,0.02
"Rmixmod",0.015008822,5000,0.02
"otrimle",25.46257024,5000,0.02
"EMCluster",0.011077633,5000,0.02
"bgmm",0.028224401,5000,0.02
"flexmix",0.038904741,5000,0.02
"DCEM",0.322972965,5000,0.02
"GMKMcharlie",0.012223501,5000,0.02
"mclust",0.004958153,5000,0.02
"RGMMBench",0.272026114,5000,0.02
"mixtools",0.011766105,5000,0.02
"Rmixmod",0.014590647,5000,0.02
"otrimle",24.920771467,5000,0.02
"EMCluster",0.011004807,5000,0.02
"bgmm",0.027920051,5000,0.02
"flexmix",0.037952886,5000,0.02
"DCEM",0.311840058,5000,0.02
"GMKMcharlie",0.011693107,5000,0.02
"mclust",0.005061948,5000,0.02
"RGMMBench",0.266941785,5000,0.02
"mixtools",0.011411298,5000,0.02
"Rmixmod",0.01477821,5000,0.02
"otrimle",24.659326284,5000,0.02
"EMCluster",0.010947189,5000,0.02
"bgmm",0.027305939,5000,0.02
"flexmix",0.037508973,5000,0.02
"DCEM",0.323561219,5000,0.02
"GMKMcharlie",0.011587249,5000,0.02
"mclust",0.00528728,5000,0.02
"RGMMBench",0.279081138,5000,0.02
"mixtools",0.011621233,5000,0.02
"Rmixmod",0.014458891,5000,0.02
"otrimle",24.753191017,5000,0.02
"EMCluster",0.011376864,5000,0.02
"bgmm",0.028550824,5000,0.02
"flexmix",0.041095196,5000,0.02
"DCEM",0.321534008,5000,0.02
"GMKMcharlie",0.012236966,5000,0.02
"mclust",0.005103726,5000,0.02
"RGMMBench",0.275850223,5000,0.02
"mixtools",0.012425801,5000,0.02
"Rmixmod",0.015483081,5000,0.02
"otrimle",25.162086619,5000,0.02
"EMCluster",0.011496108,5000,0.02
"bgmm",0.027575205,5000,0.02
"flexmix",0.039566049,5000,0.02
"DCEM",0.319546434,5000,0.02
"GMKMcharlie",0.012416303,5000,0.02
"mclust",0.005129163,5000,0.02
"RGMMBench",0.269706408,5000,0.02
"mixtools",0.011470691,5000,0.02
"Rmixmod",0.015127334,5000,0.02
"otrimle",24.822998688,5000,0.02
"EMCluster",0.011369149,5000,0.02
"bgmm",0.028043754,5000,0.02
"flexmix",0.038836071,5000,0.02
"DCEM",0.319526655,5000,0.02
"GMKMcharlie",0.011974575,5000,0.02
"mclust",0.004974744,5000,0.02
"RGMMBench",0.27360274,5000,0.02
"mixtools",0.012316576,5000,0.02
"Rmixmod",0.01458688,5000,0.02
"otrimle",24.713202816,5000,0.02
"EMCluster",0.011626251,5000,0.02
"bgmm",0.0274821,5000,0.02
"flexmix",0.039272609,5000,0.02
"DCEM",0.319111087,5000,0.02
"GMKMcharlie",0.012034437,5000,0.02
"mclust",0.005150595,5000,0.02
"RGMMBench",0.271563037,5000,0.02
"mixtools",0.011862344,5000,0.02
"Rmixmod",0.014610334,5000,0.02
"otrimle",24.863192425,5000,0.02
"EMCluster",0.011395257,5000,0.02
"bgmm",0.028414969,5000,0.02
"flexmix",0.03959277,5000,0.02
"DCEM",0.322659057,5000,0.02
"GMKMcharlie",0.012312208,5000,0.02
"mclust",0.005246364,5000,0.02
"RGMMBench",0.286362366,5000,0.02
"mixtools",0.012485222,5000,0.02
"Rmixmod",0.016627226,5000,0.02
"otrimle",25.718429715,5000,0.02
"EMCluster",0.011178753,5000,0.02
"bgmm",0.028007365,5000,0.02
"flexmix",0.039237364,5000,0.02
"DCEM",0.316174221,5000,0.02
"GMKMcharlie",0.011795659,5000,0.02
"mclust",0.005022995,5000,0.02
"RGMMBench",0.26814543,5000,0.02
"mixtools",0.011437848,5000,0.02
"Rmixmod",0.015142372,5000,0.02
"otrimle",25.008532158,5000,0.02
"EMCluster",0.011371695,5000,0.02
"bgmm",0.027842936,5000,0.02
"flexmix",0.039708988,5000,0.02
"DCEM",0.320159312,5000,0.02
"GMKMcharlie",0.011926053,5000,0.02
"mclust",0.0050897,5000,0.02
"RGMMBench",0.270382234,5000,0.02
"mixtools",0.011847476,5000,0.02
"Rmixmod",0.014767008,5000,0.02
"otrimle",24.857919351,5000,0.02
"EMCluster",0.010989798,5000,0.02
"bgmm",0.028590538,5000,0.02
"flexmix",0.044740969,5000,0.02
"DCEM",0.357667034,5000,0.02
"GMKMcharlie",0.012593113,5000,0.02
"mclust",0.005047601,5000,0.02
"RGMMBench",0.276487067,5000,0.02
"mixtools",0.012267763,5000,0.02
"Rmixmod",0.015060769,5000,0.02
"otrimle",25.213191675,5000,0.02
"EMCluster",0.011027439,5000,0.02
"bgmm",0.02743889,5000,0.02
"flexmix",0.038612903,5000,0.02
"DCEM",0.315696677,5000,0.02
"GMKMcharlie",0.011934139,5000,0.02
"mclust",0.005002778,5000,0.02
"RGMMBench",0.269290647,5000,0.02
"mixtools",0.011664122,5000,0.02
"Rmixmod",0.014786927,5000,0.02
"otrimle",25.11800213,5000,0.02
"EMCluster",0.011349743,5000,0.02
"bgmm",0.028237426,5000,0.02
"flexmix",0.03917665,5000,0.02
"DCEM",0.32097448,5000,0.02
"GMKMcharlie",0.012279326,5000,0.02
"mclust",0.005126459,5000,0.02
"RGMMBench",0.273433051,5000,0.02
"mixtools",0.012338437,5000,0.02
"Rmixmod",0.015586184,5000,0.02
"otrimle",25.219834977,5000,0.02
"EMCluster",0.011109493,5000,0.02
"bgmm",0.028380524,5000,0.02
"flexmix",0.040109578,5000,0.02
"DCEM",0.323372725,5000,0.02
"GMKMcharlie",0.012013438,5000,0.02
"mclust",0.004955789,5000,0.02
"RGMMBench",0.270717641,5000,0.02
"mixtools",0.011506187,5000,0.02
"Rmixmod",0.014556012,5000,0.02
"otrimle",25.090235515,5000,0.02
"EMCluster",0.011175266,5000,0.02
"bgmm",0.02770102,5000,0.02
"flexmix",0.039400049,5000,0.02
"DCEM",0.322187804,5000,0.02
"GMKMcharlie",0.012167516,5000,0.02
"mclust",0.00511681,5000,0.02
"RGMMBench",0.275352299,5000,0.02
"mixtools",0.011600903,5000,0.02
"Rmixmod",0.015009273,5000,0.02
"otrimle",25.091882683,5000,0.02
"EMCluster",0.011163194,5000,0.02
"bgmm",0.027741847,5000,0.02
"flexmix",0.038766682,5000,0.02
"DCEM",0.310476933,5000,0.02
"GMKMcharlie",0.011758639,5000,0.02
"mclust",0.005249569,5000,0.02
"RGMMBench",0.28844055,5000,0.02
"mixtools",0.012222509,5000,0.02
"Rmixmod",0.014921939,5000,0.02
"otrimle",25.053144436,5000,0.02
"EMCluster",0.011195434,5000,0.02
"bgmm",0.026814951,5000,0.02
"flexmix",0.038256847,5000,0.02
"DCEM",0.30802567,5000,0.02
"GMKMcharlie",0.011602536,5000,0.02
"mclust",0.005165272,5000,0.02
"RGMMBench",0.274089631,5000,0.02
"mixtools",0.011617374,5000,0.02
"Rmixmod",0.015011166,5000,0.02
"otrimle",25.099342075,5000,0.02
"EMCluster",0.010999878,5000,0.02
"bgmm",0.027225249,5000,0.02
"flexmix",0.037775304,5000,0.02
"DCEM",0.308525838,5000,0.02
"GMKMcharlie",0.011690903,5000,0.02
"mclust",0.005011533,5000,0.02
"RGMMBench",0.269518314,5000,0.02
"mixtools",0.011754181,5000,0.02
"Rmixmod",0.014844003,5000,0.02
"otrimle",24.990941528,5000,0.02
"EMCluster",0.011223437,5000,0.02
"bgmm",0.027833199,5000,0.02
"flexmix",0.038550116,5000,0.02
"DCEM",0.318723051,5000,0.02
"GMKMcharlie",0.011906377,5000,0.02
"mclust",0.004979754,5000,0.02
"RGMMBench",0.288967388,5000,0.02
"mixtools",0.011770572,5000,0.02
"Rmixmod",0.014724409,5000,0.02
"otrimle",24.870124898,5000,0.02
"EMCluster",0.011336268,5000,0.02
"bgmm",0.028401594,5000,0.02
"flexmix",0.040530928,5000,0.02
"DCEM",0.323649463,5000,0.02
"GMKMcharlie",0.012251574,5000,0.02
"mclust",0.005029637,5000,0.02
"RGMMBench",0.270857955,5000,0.02
"mixtools",0.011505926,5000,0.02
"Rmixmod",0.014811361,5000,0.02
"otrimle",24.948342453,5000,0.02
"EMCluster",0.01117172,5000,0.02
"bgmm",0.028071786,5000,0.02
"flexmix",0.039775031,5000,0.02
"DCEM",0.325457622,5000,0.02
"GMKMcharlie",0.012092134,5000,0.02
"mclust",0.005146577,5000,0.02
"RGMMBench",0.27808955,5000,0.02
"mixtools",0.012392207,5000,0.02
"Rmixmod",0.015083071,5000,0.02
"otrimle",25.410994241,5000,0.02
"EMCluster",0.011010157,5000,0.02
"bgmm",0.02701706,5000,0.02
"flexmix",0.039711333,5000,0.02
"DCEM",0.322275477,5000,0.02
"GMKMcharlie",0.011755694,5000,0.02
"mclust",0.005155935,5000,0.02
"RGMMBench",0.268708456,5000,0.02
"mixtools",0.011465491,5000,0.02
"Rmixmod",0.014925555,5000,0.02
"otrimle",24.952215071,5000,0.02
"EMCluster",0.011132667,5000,0.02
"bgmm",0.02730042,5000,0.02
"flexmix",0.038166396,5000,0.02
"DCEM",0.308213692,5000,0.02
"GMKMcharlie",0.011727021,5000,0.02
"mclust",0.009680796,10000,0.02
"RGMMBench",0.583960561,10000,0.02
"mixtools",0.023656571,10000,0.02
"Rmixmod",0.028899768,10000,0.02
"otrimle",180.449083281,10000,0.02
"EMCluster",0.021424607,10000,0.02
"bgmm",0.053350837,10000,0.02
"flexmix",0.06877177,10000,0.02
"DCEM",0.608219469,10000,0.02
"GMKMcharlie",0.02120762,10000,0.02
"mclust",0.009357309,10000,0.02
"RGMMBench",0.572098897,10000,0.02
"mixtools",0.023313548,10000,0.02
"Rmixmod",0.028198443,10000,0.02
"otrimle",175.171554468,10000,0.02
"EMCluster",0.021321905,10000,0.02
"bgmm",0.051408616,10000,0.02
"flexmix",0.068407357,10000,0.02
"DCEM",0.618232276,10000,0.02
"GMKMcharlie",0.021147207,10000,0.02
"mclust",0.009574636,10000,0.02
"RGMMBench",0.57453888,10000,0.02
"mixtools",0.023280254,10000,0.02
"Rmixmod",0.028331353,10000,0.02
"otrimle",175.03454043,10000,0.02
"EMCluster",0.021447431,10000,0.02
"bgmm",0.051208792,10000,0.02
"flexmix",0.068323861,10000,0.02
"DCEM",0.609793489,10000,0.02
"GMKMcharlie",0.021041318,10000,0.02
"mclust",0.009330088,10000,0.02
"RGMMBench",0.764991931,10000,0.02
"mixtools",0.023198011,10000,0.02
"Rmixmod",0.028768091,10000,0.02
"otrimle",175.278350017,10000,0.02
"EMCluster",0.021675286,10000,0.02
"bgmm",0.052687383,10000,0.02
"flexmix",0.069223317,10000,0.02
"DCEM",0.617667687,10000,0.02
"GMKMcharlie",0.021337432,10000,0.02
"mclust",0.009441908,10000,0.02
"RGMMBench",0.582106174,10000,0.02
"mixtools",0.023915105,10000,0.02
"Rmixmod",0.029065739,10000,0.02
"otrimle",176.193829088,10000,0.02
"EMCluster",0.021709731,10000,0.02
"bgmm",0.055045743,10000,0.02
"flexmix",0.070452511,10000,0.02
"DCEM",0.645980835,10000,0.02
"GMKMcharlie",0.021538371,10000,0.02
"mclust",0.009439744,10000,0.02
"RGMMBench",0.578974234,10000,0.02
"mixtools",0.02312791,10000,0.02
"Rmixmod",0.028153499,10000,0.02
"otrimle",174.941650334,10000,0.02
"EMCluster",0.021568526,10000,0.02
"bgmm",0.051451989,10000,0.02
"flexmix",0.068278316,10000,0.02
"DCEM",0.623966835,10000,0.02
"GMKMcharlie",0.021623751,10000,0.02
"mclust",0.009445072,10000,0.02
"RGMMBench",0.575431244,10000,0.02
"mixtools",0.02314435,10000,0.02
"Rmixmod",0.028221246,10000,0.02
"otrimle",174.893983441,10000,0.02
"EMCluster",0.021123422,10000,0.02
"bgmm",0.051017723,10000,0.02
"flexmix",0.070032113,10000,0.02
"DCEM",0.611001844,10000,0.02
"GMKMcharlie",0.021185107,10000,0.02
"mclust",0.009247343,10000,0.02
"RGMMBench",0.573872362,10000,0.02
"mixtools",0.023145251,10000,0.02
"Rmixmod",0.028199636,10000,0.02
"otrimle",174.596012226,10000,0.02
"EMCluster",0.020878173,10000,0.02
"bgmm",0.051418485,10000,0.02
"flexmix",0.066775639,10000,0.02
"DCEM",0.60932419,10000,0.02
"GMKMcharlie",0.021080622,10000,0.02
"mclust",0.009391262,10000,0.02
"RGMMBench",0.57112912,10000,0.02
"mixtools",0.023095408,10000,0.02
"Rmixmod",0.027885807,10000,0.02
"otrimle",174.55891229,10000,0.02
"EMCluster",0.021370605,10000,0.02
"bgmm",0.051418536,10000,0.02
"flexmix",0.066998657,10000,0.02
"DCEM",0.609621367,10000,0.02
"GMKMcharlie",0.021068829,10000,0.02
"mclust",0.009421349,10000,0.02
"RGMMBench",0.574553679,10000,0.02
"mixtools",0.023132087,10000,0.02
"Rmixmod",0.028053121,10000,0.02
"otrimle",174.739264176,10000,0.02
"EMCluster",0.02129831,10000,0.02
"bgmm",0.051271329,10000,0.02
"flexmix",0.070235624,10000,0.02
"DCEM",0.614601231,10000,0.02
"GMKMcharlie",0.021022002,10000,0.02
"mclust",0.009424695,10000,0.02
"RGMMBench",0.575735734,10000,0.02
"mixtools",0.02314443,10000,0.02
"Rmixmod",0.028129824,10000,0.02
"otrimle",174.610063463,10000,0.02
"EMCluster",0.02121782,10000,0.02
"bgmm",0.051677131,10000,0.02
"flexmix",0.068585161,10000,0.02
"DCEM",0.613874097,10000,0.02
"GMKMcharlie",0.021145133,10000,0.02
"mclust",0.009291084,10000,0.02
"RGMMBench",0.575432406,10000,0.02
"mixtools",0.023227095,10000,0.02
"Rmixmod",0.028010842,10000,0.02
"otrimle",174.756376922,10000,0.02
"EMCluster",0.021182213,10000,0.02
"bgmm",0.05167165,10000,0.02
"flexmix",0.067727994,10000,0.02
"DCEM",0.608426688,10000,0.02
"GMKMcharlie",0.021099587,10000,0.02
"mclust",0.009417572,10000,0.02
"RGMMBench",0.57046733,10000,0.02
"mixtools",0.023140854,10000,0.02
"Rmixmod",0.028187953,10000,0.02
"otrimle",174.774394151,10000,0.02
"EMCluster",0.021704161,10000,0.02
"bgmm",0.055740185,10000,0.02
"flexmix",0.071381332,10000,0.02
"DCEM",0.643053639,10000,0.02
"GMKMcharlie",0.021744666,10000,0.02
"mclust",0.009295292,10000,0.02
"RGMMBench",0.574368691,10000,0.02
"mixtools",0.02309634,10000,0.02
"Rmixmod",0.0285802,10000,0.02
"otrimle",175.484273534,10000,0.02
"EMCluster",0.021371628,10000,0.02
"bgmm",0.053145282,10000,0.02
"flexmix",0.071043348,10000,0.02
"DCEM",0.651043545,10000,0.02
"GMKMcharlie",0.021386887,10000,0.02
"mclust",0.009237804,10000,0.02
"RGMMBench",0.573612524,10000,0.02
"mixtools",0.023101871,10000,0.02
"Rmixmod",0.028133973,10000,0.02
"otrimle",175.809226109,10000,0.02
"EMCluster",0.021188184,10000,0.02
"bgmm",0.051160362,10000,0.02
"flexmix",0.068797609,10000,0.02
"DCEM",0.61941856,10000,0.02
"GMKMcharlie",0.021032202,10000,0.02
"mclust",0.009415307,10000,0.02
"RGMMBench",0.573539397,10000,0.02
"mixtools",0.023116869,10000,0.02
"Rmixmod",0.027932274,10000,0.02
"otrimle",174.767078128,10000,0.02
"EMCluster",0.021449654,10000,0.02
"bgmm",0.051221266,10000,0.02
"flexmix",0.06636532,10000,0.02
"DCEM",0.613484837,10000,0.02
"GMKMcharlie",0.021078748,10000,0.02
"mclust",0.009483596,10000,0.02
"RGMMBench",0.573711249,10000,0.02
"mixtools",0.023212418,10000,0.02
"Rmixmod",0.028154661,10000,0.02
"otrimle",174.749378053,10000,0.02
"EMCluster",0.021552487,10000,0.02
"bgmm",0.055292716,10000,0.02
"flexmix",0.069790059,10000,0.02
"DCEM",0.65320195,10000,0.02
"GMKMcharlie",0.021355067,10000,0.02
"mclust",0.009498223,10000,0.02
"RGMMBench",0.588054985,10000,0.02
"mixtools",0.024498368,10000,0.02
"Rmixmod",0.028435167,10000,0.02
"otrimle",175.139914605,10000,0.02
"EMCluster",0.02198128,10000,0.02
"bgmm",0.051556083,10000,0.02
"flexmix",0.066399204,10000,0.02
"DCEM",0.610536661,10000,0.02
"GMKMcharlie",0.021297568,10000,0.02
"mclust",0.009527508,10000,0.02
"RGMMBench",0.572614975,10000,0.02
"mixtools",0.023121067,10000,0.02
"Rmixmod",0.028349276,10000,0.02
"otrimle",176.492195152,10000,0.02
"EMCluster",0.021288602,10000,0.02
"bgmm",0.050931983,10000,0.02
"flexmix",0.067656139,10000,0.02
"DCEM",0.610513739,10000,0.02
"GMKMcharlie",0.021079269,10000,0.02
"mclust",0.009298549,10000,0.02
"RGMMBench",0.573899512,10000,0.02
"mixtools",0.023332392,10000,0.02
"Rmixmod",0.028403027,10000,0.02
"otrimle",175.703439251,10000,0.02
"EMCluster",0.021370907,10000,0.02
"bgmm",0.051030979,10000,0.02
"flexmix",0.067166131,10000,0.02
"DCEM",0.611388509,10000,0.02
"GMKMcharlie",0.021218892,10000,0.02
