"initialisation_method","package","scores","p1","p2","mu_var1_comp1","mu_var1_comp2","mu_var2_comp1","mu_var2_comp2","sd_var1_var1_comp1","sd_var2_var1_comp1","sd_var2_var2_comp1","sd_var1_var1_comp2","sd_var2_var1_comp2","sd_var2_var2_comp2","OVL","entropy","true_parameters_factor"
"kmeans","GMKMcharlie","bias",-0.00212982426220093,0.00212982426220087,0.00309423724650406,-0.00179874735893271,-0.00435320245667725,0.00806020865505969,-0.0136468230529344,-0.00788648845536155,-0.00626091075507706,-0.00499755313354522,-0.00122168788975985,0.00604265543481874,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","GMKMcharlie","mse",0.000827347718350849,0.000827347718350848,0.00381412484195784,0.00829958990579247,0.00472233027282515,0.00830397249720406,0.00714063206069236,0.00720513423212801,0.00814467540410113,0.0174513720599732,0.0155845066417605,0.0182804227646599,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","mclust","bias",-0.00134383588369891,0.00134383588369891,0.00343355352867787,0.00097087522156869,-0.00464273821789662,0.00524877122122176,-0.014599241630406,-0.00931077301661776,-0.00724621586029472,-0.00883711906934792,0.00257747895815041,0.00207007083234867,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","mclust","mse",0.000822756923935249,0.000822756923935249,0.0038024156107155,0.00823488894473225,0.0047115060127988,0.00821166844428961,0.00713697704948325,0.00720010718636743,0.00813112666895607,0.0173889508332219,0.0154990242429221,0.0181249026106491,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","mixtools","bias",-0.00214502418387197,0.00214502418387197,0.00308921788607842,-0.00185146994718832,-0.00434906760508325,0.00811475633736297,-0.0136286266958372,-0.0078578118734639,-0.00624266767777915,-0.0049266956397005,-0.00129537042738026,0.00612038497753598,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","mixtools","mse",0.000827548343352431,0.00082754834335243,0.00381433134690423,0.0083071072042775,0.00472262078304896,0.00831026325403989,0.00714128623698425,0.0072059246714952,0.0081455690356938,0.0174570340067402,0.0155897320007125,0.0182875085968172,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","Rmixmod","bias",-0.00214502418387214,0.00214502418387219,0.00308921788607833,-0.00185146994718877,-0.0043490676050828,0.0081147563373634,-0.0136286266958371,-0.00785781187346346,-0.00624266767777903,-0.00492669563969994,-0.0012953704273807,0.00612038497753642,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","Rmixmod","mse",0.00082754834335243,0.00082754834335243,0.00381433134690423,0.00830710720427752,0.00472262078304893,0.00831026325403991,0.00714128623698426,0.00720592467149521,0.00814556903569381,0.0174570340067402,0.0155897320007125,0.0182875085968173,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","bgmm","bias",-0.00184258970490697,0.00184258970490692,0.00319996434077073,-0.000779690748583528,-0.00446459022054446,0.00702633063239664,-0.0140087265560673,-0.00841448268339728,-0.00663904379351554,-0.00642033788071805,0.000182370230416562,0.00458496436328604,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","bgmm","mse",0.000826467059906643,0.000826467059906643,0.00381256214551212,0.00826292479415243,0.00471378462837289,0.00826983237968127,0.00712985856919575,0.00718105578512597,0.00812084649538273,0.0174566632647231,0.0155597106079251,0.0182189011030691,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","em R","bias",-0.00215732693351717,0.00215732693351711,0.00308364576757602,-0.00189459890473964,-0.00434475259533085,0.00815874123319703,-0.0136138173989797,-0.00783562200651022,-0.006227551559851,-0.00486737012587601,-0.00135440766527528,0.00618273940766634,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","em R","mse",0.000827635065365668,0.000827635065365667,0.00381452857876873,0.00830831827256313,0.0047227319025958,0.00831211479692459,0.00714131760710665,0.00720583937297174,0.00814553510018895,0.0174590547139925,0.0155916641496163,0.0182907515382912,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","EMCluster","bias",-0.00171098244047874,0.00171098244047874,0.00325262482443408,-0.000312672275263548,-0.00451505746714931,0.00655088209474947,-0.0141722081935197,-0.00865555274946084,-0.00681022102473539,-0.0070718424584012,0.000829185356717499,0.00391069163153968,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","EMCluster","mse",0.000826370506168927,0.000826370506168927,0.00381225674797878,0.00825511025965632,0.00471139861243835,0.00825975563691747,0.0071265280057537,0.00717326594059461,0.00811234613130258,0.0174723828280029,0.0155610472833124,0.0182009453856439,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","flexmix","bias",0.0202,-0.0202,0.00328264078380016,-0.00135506404578267,-0.00455064758304036,0.00759973406379174,-0.0100431143056506,-0.00533047961615762,-0.00265824777288504,-0.00164508372087269,-0.00381894807557281,0.00940116655355072,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","flexmix","mse",0.00112622181818182,0.00112622181818182,0.00381616188519757,0.00827005259217433,0.00471570441545417,0.00828645700975361,0.00709383784398961,0.00719259363842641,0.00813922071357175,0.0175431300186195,0.0156751778182949,0.0184192483249159,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","GMKMcharlie","bias",-0.00214820255836051,0.00214820255836057,0.00308567373556771,-0.00186274691114474,-0.00434817866498083,0.00812647774770332,-0.0136253597725018,-0.00785311356685381,-0.00623954068618737,-0.00491001395715174,-0.00131121714413951,0.00613944016019463,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","GMKMcharlie","mse",0.000827471266677354,0.000827471266677355,0.00381448867524509,0.00830340865745295,0.00472227909019616,0.00830864209230492,0.00714049118714022,0.00720412886191881,0.00814404476056494,0.0174559267704543,0.0155871637349475,0.0182853879945514,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mclust","bias",-0.00171098244047874,0.00171098244047874,0.00325262482443412,-0.000312672275263326,-0.00451505746714953,0.00655088209474933,-0.0141722081935196,-0.00865555274946117,-0.00681022102473561,-0.0070718424584012,0.00082918535671761,0.00391069163153945,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mclust","mse",0.000826370506168926,0.000826370506168926,0.00381225674797879,0.0082551102596563,0.00471139861243836,0.00825975563691745,0.00712652800575365,0.00717326594059458,0.00811234613130256,0.0174723828280029,0.0155610472833124,0.0182009453856439,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mixtools","bias",-0.00215376833582825,0.00215376833582825,0.00308508863355543,-0.00188202321652708,-0.00434610764292742,0.0081459699906694,-0.0136181929315524,-0.00784211652121036,-0.00623214898447222,-0.00488494691610775,-0.00133701887562243,0.00616464291237429,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mixtools","mse",0.000827610830847065,0.000827610830847065,0.00381448958106605,0.00830811933170501,0.00472265776582915,0.00831186938451649,0.00714125987355156,0.00720571212838568,0.00814535083528894,0.0174593459047838,0.0155915595618218,0.0182902502042065,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","Rmixmod","bias",-0.00215376833582842,0.00215376833582837,0.00308508863355533,-0.00188202321652753,-0.0043461076429272,0.00814596999066975,-0.0136181929315525,-0.00784211652121014,-0.00623214898447211,-0.00488494691610741,-0.00133701887562276,0.00616464291237451,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","Rmixmod","mse",0.000827610830847065,0.000827610830847064,0.00381448958106606,0.00830811933170501,0.00472265776582914,0.00831186938451648,0.00714125987355154,0.00720571212838567,0.00814535083528893,0.0174593459047837,0.0155915595618217,0.0182902502042065,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","bias",-0.0018827179260838,0.00188271792608385,0.00403113248280299,-0.000339248790068636,-0.00299697564536605,0.00692948691893627,-0.0136637639239949,-0.00804361375856544,-0.00656269037154578,-0.00644118157121398,-0.000971690566417549,0.00527521701703115,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","mse",0.000821482873282097,0.000821482873282097,0.0038303765189655,0.00810548964502778,0.00462244382541002,0.00816947599540794,0.00710604042281705,0.00737384188723004,0.00838168788194186,0.0174799493519371,0.0157841831503927,0.0186299534000858,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","bias",-0.00203183681967145,0.00203183681967145,0.00399127488416033,-0.000889737748040131,-0.00294531453586733,0.0074727129524914,-0.0135106426875777,-0.00779479311111164,-0.00639199546926583,-0.00567424166452879,-0.00169874227316891,0.00600999582163064,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","mse",0.000818040372938143,0.000818040372938142,0.00383459086579867,0.00818297116606808,0.00462721638051578,0.00821760684543613,0.00708257232519071,0.00736050925745305,0.00837512576170812,0.017646979965916,0.0159153713137931,0.0187724816316536,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","bias",-0.00182654022704609,0.00182654022704609,0.00404408736348767,-0.000126712945014651,-0.00302162250728966,0.00672553121856264,-0.0137190296196963,-0.00813563772802373,-0.00662490952746064,-0.0067430924797135,-0.000695631157383025,0.00500592857485871,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","mse",0.000823507967250691,0.000823507967250691,0.00382926447249625,0.00808322852203117,0.00462082628231332,0.00816099220848506,0.0071165559256235,0.00738016730015522,0.00838432002710256,0.0174167318207027,0.0157380423075266,0.0185849126197663,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","bias",0.0200618556701031,-0.0200618556701031,0.00407474697292134,-0.00116263685257301,-0.00305381761526347,0.00776361333062825,-0.0095870701697478,-0.00480512061920102,-0.00247484095555717,-0.00132580077515043,-0.00533192060252641,0.0104768416969192,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","mse",0.001121182520282,0.001121182520282,0.00383334429960812,0.00810589723402105,0.0046257535052128,0.00819408412823894,0.00708606452254858,0.00740223520117031,0.00841285716611072,0.017513585493461,0.0158908538936703,0.0188364400972621,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","bias",-0.00202514994541603,0.00202514994541603,0.00399417315991791,-0.000865956900689246,-0.0029465207578756,0.00744804828784288,-0.0135166365597453,-0.00780641498956247,-0.00639845813837547,-0.00570557574534913,-0.00166577177172367,0.00597549097720806,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","mse",0.000818128244436115,0.000818128244436115,0.003834318089642,0.00817891248059027,0.0046270884051334,0.00821394648785047,0.00708305628182781,0.0073609976902274,0.00837552838821628,0.0176419790147374,0.0159120313163177,0.0187672576898381,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","bias",-0.00182654022704604,0.00182654022704609,0.0040440873634877,-0.000126712945014651,-0.00302162250728966,0.00672553121856246,-0.013719029619696,-0.00813563772802384,-0.00662490952746031,-0.00674309247971383,-0.000695631157382803,0.00500592857485871,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","mse",0.000823507967250692,0.000823507967250692,0.00382926447249625,0.00808322852203118,0.00462082628231333,0.00816099220848505,0.00711655592562353,0.00738016730015523,0.00838432002710255,0.0174167318207027,0.0157380423075266,0.0185849126197662,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","bias",-0.00203030579167718,0.00203030579167718,0.00399163190384366,-0.000883998824827703,-0.00294588143079544,0.00746710818919122,-0.0135122119714551,-0.00779731316254872,-0.00639378632053533,-0.00568235531313777,-0.0016911510787404,0.00600244693595653,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","mse",0.000818085186375949,0.000818085186375949,0.0038345497068763,0.00818228035627208,0.00462717097730424,0.00821726888674703,0.00708285123530222,0.00736065181511389,0.00837516418734036,0.0176454096478838,0.0159141314507656,0.0187712280075259,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","bias",-0.00203030579167734,0.0020303057916774,0.00399163190384356,-0.000883998824828369,-0.00294588143079522,0.0074671081891916,-0.013512211971455,-0.00779731316254839,-0.00639378632053522,-0.00568235531313743,-0.00169115107874063,0.00600244693595697,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","mse",0.000818085186375947,0.000818085186375947,0.0038345497068763,0.00818228035627205,0.00462717097730422,0.00821726888674704,0.00708285123530223,0.0073606518151139,0.00837516418734038,0.0176454096478837,0.0159141314507656,0.0187712280075259,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","bias",-0.00039675540993539,0.000396755409935334,0.00471384476729837,0.00227406970605104,-0.00391574290705887,-0.0011676283075671,-0.0147705881997848,-0.0111109616942016,-0.00969670558300895,-0.00230344835040508,-0.00177509940805531,-0.00422663997501771,0.0016,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","mse",0.000563040211853873,0.000563040211853873,0.00364248934311219,0.00352534891362018,0.00411189975402019,0.00402612240339087,0.00634742145797226,0.0056593339037973,0.00778012871807948,0.00765407485210533,0.00639075639715069,0.00712060203501844,0.0016,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","bias",-0.000397346305088864,0.000397346305088919,0.00471216754921136,0.00227351843374812,-0.00391485087212895,-0.00116602074937168,-0.0147722118233538,-0.0111093150606758,-0.00969678828257203,-0.00230394118565791,-0.00177641140387319,-0.00422514712796718,0.0016,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","mse",0.000563049005639973,0.000563049005639974,0.00364245562193257,0.00352530241999911,0.00411197392063553,0.00402607467244714,0.00634678625099446,0.00565944036366856,0.00777997408886423,0.00765357017098486,0.00639053240495353,0.00712150846625944,0.0016,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","EMCluster","bias",-0.000395577830370031,0.000395577830370031,0.00471660794625443,0.00227572251977914,-0.00391777653362935,-0.00117058391124357,-0.0147676743201469,-0.0111133889598435,-0.0096955129291455,-0.00230461995451992,-0.00177308172238022,-0.00422968056350248,0.0016,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
